Unnamed: 0,wals_code,name,latitude,longitude,genus,family,countrycodes,Distance_Contrasts_in_Demonstratives,Order_of_Object_and_Verb,Presence_of_Uncommon_Consonants,Numeral_Bases,Nonperiphrastic_Causative_Constructions,SOVNeg_Order,Obligatory_Possessive_Inflection,Order_of_Relative_Clause_and_Noun,Tea,Productivity_of_the_Antipassive_Construction,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,Distributive_Numerals,'When'_Clauses,Alignment_of_Case_Marking_of_Full_Noun_Phrases,Epistemic_Possibility,Prefixing_vs._Suffixing_in_Inflectional_Morphology,Gender_Distinctions_in_Independent_Personal_Pronouns,Postverbal_Negative_Morphemes,"Order_of_Object,_Oblique,_and_Verb",SONegV_Order,Glottalized_Consonants,Conjunctions_and_Universal_Quantifiers,Order_of_Adjective_and_Noun,Absence_of_Common_Consonants,Definite_Articles,The_Perfect,Obligatory_Double_Negation,Minor_morphological_means_of_signaling_negation,Prenominal_relative_clauses,Utterance_Complement_Clauses,Number_of_Cases,Order_of_Degree_Word_and_Adjective,Rhythm_Types,Comitatives_and_Instrumentals,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,Zero_Copula_for_Predicate_Nominals,Para-Linguistic_Usages_of_Clicks,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",M-T_Pronouns,Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand',Vowel_Quality_Inventories,Indefinite_Articles,Possessive_Classification,Antipassive_Constructions,Suppletion_According_to_Tense_and_Aspect,Number_of_Genders,Suppletion_in_Imperatives_and_Hortatives,Fixed_Stress_Locations,"Languages_with_two_Dominant_Orders_of_Subject,_Object,_and_Verb",Tone,Vowel_Nasalization,SVONeg_Order,'Want'_Complement_Subjects,Verbal_Person_Marking,Preverbal_Negative_Morphemes,Politeness_Distinctions_in_Pronouns,Red_and_Yellow,Negative_Indefinite_Pronouns_and_Predicate_Negation,Syncretism_in_Verbal_Person/Number_Marking,Action_Nominal_Constructions,Consonant_Inventories,Consonant-Vowel_Ratio,Sex-based_and_Non-sex-based_Gender_Systems,Obligatory_Double_Negation_in_SOV_languages,Exponence_of_Tense-Aspect-Mood_Inflection,Obligatory_Double_Negation_in_SVO_languages,The_Morphological_Imperative,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,Situational_Possibility,Voicing_and_Gaps_in_Plosive_Systems,Order_of_Person_Markers_on_the_Verb,Number_of_Non-Derived_Basic_Colour_Categories,Order_of_Adposition_and_Noun_Phrase,Voicing_in_Plosives_and_Fricatives,Third_Person_Pronouns_and_Demonstratives,Applicative_Constructions,Case_Syncretism,Symmetric_and_Asymmetric_Standard_Negation,The_Velar_Nasal,Order_of_Numeral_and_Noun,Double_negation_in_verb-initial_languages,Number_of_Basic_Colour_Categories,Person_Marking_on_Adpositions,Order_of_Genitive_and_Noun,N-M_Pronouns,Locus_of_Marking_in_Possessive_Noun_Phrases,Reason_Clauses,Ditransitive_Constructions:_The_Verb_'Give',Systems_of_Gender_Assignment,Order_of_Subject_and_Verb,Green_and_Blue,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,SVNegO_Order,Overlap_between_Situational_and_Epistemic_Modal_Marking,Exponence_of_Selected_Inflectional_Formatives,Nominal_and_Verbal_Conjunction,Lateral_Consonants,Coding_of_Evidentiality,Number_of_Possessive_Nouns,Weight_Factors_in_Weight-Sensitive_Stress_Systems,Order_of_Negative_Morpheme_and_Verb,SNegVO_Order,Position_of_Pronominal_Possessive_Affixes,Nasal_Vowels_in_West_Africa,Order_of_Adverbial_Subordinator_and_Clause,Order_of_Demonstrative_and_Noun,The_Past_Tense,Comparative_Constructions,Verb-Initial_with_Clause-Final_Negative,Reciprocal_Constructions,Periphrastic_Causative_Constructions,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,Semantic_Distinctions_of_Evidentiality,Noun_Phrase_Conjunction,The_Associative_Plural,Optional_Double_Negation,Position_of_Tense-Aspect_Affixes,Hand_and_Arm,Verbal_Number_and_Suppletion,Relativization_on_Obliques,Other_Roles_of_Applied_Objects,Predicative_Adjectives,M_in_Second_Person_Singular,Position_of_Case_Affixes,Negative_Morphemes,The_Position_of_Negative_Morphemes_in_SVO_Languages,The_Future_Tense,Imperative-Hortative_Systems,Languages_with_different_word_order_in_negative_clauses,Plurality_in_Independent_Personal_Pronouns,Finger_and_Hand,Indefinite_Pronouns,NegSOV_Order,Fusion_of_Selected_Inflectional_Formatives,Syllable_Structure,Zero_Marking_of_A_and_P_Arguments,Alignment_of_Verbal_Person_Marking,Verb-Initial_with_Preverbal_Negative,Ordinal_Numerals,The_Position_of_Negative_Morphemes_in_Object-Initial_Languages,SNegOV_Order,Polar_Questions,Asymmetrical_Case-Marking,Nominal_and_Locational_Predication,Intensifiers_and_Reflexive_Pronouns,Relativization_on_Subjects,Numeral_Classifiers,Subtypes_of_Asymmetric_Standard_Negation,Predicative_Possession,Uvular_Consonants,The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages,Passive_Constructions,Reduplication,Locus_of_Marking_in_the_Clause,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,Coding_of_Nominal_Plurality,Adjectives_without_Nouns,Position_of_Polar_Question_Particles,The_Position_of_Negative_Morphemes_in_SOV_Languages,Occurrence_of_Nominal_Plurality,Perfective/Imperfective_Aspect,"Order_of_Subject,_Object_and_Verb",Multiple_Negative_Constructions_in_SOV_Languages,Position_of_Interrogative_Phrases_in_Content_Questions,The_Prohibitive,The_Optative,Purpose_Clauses,NegSVO_Order,Postnominal_relative_clauses,Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object,Multiple_Negative_Constructions_in_SVO_Languages,Optional_Double_Negation_in_SOV_languages,Internally-headed_relative_clauses,Weight-Sensitive_Stress,Alignment_of_Case_Marking_of_Pronouns,Locus_of_Marking:_Whole-language_Typology,"Genitives,_Adjectives_and_Relative_Clauses",Pronominal_and_Adnominal_Demonstratives,M_in_First_Person_Singular,Inflectional_Synthesis_of_the_Verb,Expression_of_Pronominal_Subjects,Optional_Double_Negation_in_SVO_languages,Front_Rounded_Vowels,Third_Person_Zero_of_Verbal_Person_Marking,Inclusive/Exclusive_Forms_in_Pama-Nyungan
23,uby,Ubykh,43.6666666667,Ubykh,Northwest Caucasian,Northwest Caucasian,RU TR,nan,1 OV,nan,nan,nan,2 Suffix&NoDoubleNeg,nan,2 Relative clause-Noun,nan,nan,nan,nan,nan,nan,nan,2 Strongly suffixing,nan,2 [V-Neg],nan,2 Prefix&NoDoubleNeg,nan,nan,1 Adjective-Noun,nan,3 Definite affix,nan,nan,4 None,1 Relative clause-Noun (RelN) dominant,nan,nan,nan,nan,2 Differentiation,1 OV and RelN,1 Impossible,nan,20 MorphNeg,nan,nan,nan,3 Indefinite affix,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 [Neg-V],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 OV and AdjN,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,3 No velar nasal,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,1 SV,nan,1 OV and Postpositions,nan,nan,nan,nan,nan,nan,nan,nan,4 [V-Neg],nan,1 Possessive prefixes,nan,4 Subordinating suffix,1 Demonstrative-Noun,nan,1 Locational,nan,nan,nan,nan,nan,nan,nan,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,2 Nonverbal encoding,nan,6 Postpositional clitics,1 Negative affix,nan,nan,nan,nan,nan,nan,nan,4 No NegSOV,nan,nan,nan,nan,nan,nan,nan,4 No SNegOV,2 Interrogative verb morphology,nan,1 Different,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,6 No question particle,15 More than one construction,nan,nan,1 SOV,5 SOVNeg/SO[V-Neg],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Subject affixes on verb,nan,nan,nan,nan
24,udh,Udihe,47.6666666667,Udihe,Tungusic,Altaic,RU,2 Two-way contrast,1 OV,nan,nan,nan,11 NoSOVNeg,nan,7 Mixed,nan,nan,3 Immed preverbal,7 Marked by mixed or other strategies,2 Balanced/deranked,nan,2 Affixes on verbs,nan,6 No gender distinctions,4 None,nan,8 No SONegV,nan,nan,1 Adjective-Noun,nan,nan,nan,nan,4 None,3 RelN or internally-headed,1 Balanced,8 10 or more cases,nan,nan,nan,1 OV and RelN,nan,2 Affective meanings,7 SONegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Subject is left implicit,2 Only the A argument,4 None,nan,nan,1 Predicate negation also present,nan,nan,nan,nan,nan,nan,nan,nan,1 Second singular and second plural,1 OV and AdjN,2 Verbal constructions,nan,3 P precedes A,nan,1 Postpositions,nan,nan,nan,nan,nan,2 No initial velar nasal,nan,nan,nan,4 Pronouns and nouns,1 Genitive-Noun,nan,nan,3 Deranked,1 Indirect-object construction,nan,1 SV,nan,1 OV and Postpositions,nan,2 Overlap for either possibility or necessity,nan,1 Identity,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Associative same as additive plural,nan,nan,1 Identical,nan,nan,nan,nan,nan,nan,3 Negative auxiliary verb,nan,nan,4 Neither type of system,nan,nan,2 Different,1 Interrogative-based,4 No NegSOV,nan,nan,nan,2 Accusative,nan,nan,nan,4 No SNegOV,6 Interrogative intonation only,2 Symmetrical,nan,nan,nan,nan,nan,nan,nan,nan,1 Present,nan,nan,nan,nan,nan,2 Final,3 SONegV,"6 All nouns, always obligatory",nan,1 SOV,nan,2 Not initial interrogative phrase,1 Normal imperative + normal negative,2 Inflectional optative absent,nan,nan,nan,nan,nan,nan,2 Internally-headed or RelN,nan,nan,nan,nan,3 Different inflection,nan,nan,nan,nan,nan,2 No zero realization,nan
25,udi,Udi,41.0,Udi,Lezgic,Nakh-Daghestanian,AZ,nan,1 OV,nan,nan,nan,11 NoSOVNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Strongly suffixing,nan,2 [V-Neg],6 No dominant order,8 No SONegV,nan,nan,1 Adjective-Noun,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,2 Differentiation,nan,nan,nan,20 MorphNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 [Neg-V],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Second singular and second plural,1 OV and AdjN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 No velar nasal,1 Numeral-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 SV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 [V-Neg],nan,4 No possessive affixes,nan,1 Initial subordinator word,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,nan,1 Case suffixes,1 Negative affix,nan,nan,nan,nan,nan,nan,nan,4 No NegSOV,nan,nan,nan,nan,nan,nan,nan,4 No SNegOV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,nan,5 SO[Neg-V],nan,nan,1 SOV,nan,nan,4 Special imperative + special negative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,udm,Udmurt,57.5,Udmurt,Permic,Uralic,RU,nan,1 OV,nan,nan,nan,2 Suffix&NoDoubleNeg,nan,nan,1 Words derived from Sinitic cha,nan,4 Immed postverbal,nan,nan,nan,nan,2 Strongly suffixing,nan,1 VNeg,nan,8 No SONegV,nan,nan,1 Adjective-Noun,nan,nan,3 Other perfect,nan,4 None,nan,nan,8 10 or more cases,1 Degree word-Adjective,nan,2 Differentiation,nan,nan,nan,8 SOVNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Subject is left implicit,nan,4 None,nan,nan,1 Predicate negation also present,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 OV and AdjN,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,1 Indirect-object construction,nan,1 SV,nan,1 OV and Postpositions,nan,nan,nan,1 Identity,nan,nan,nan,nan,2 VNeg,nan,2 Possessive suffixes,nan,1 Initial subordinator word,1 Demonstrative-Noun,"1 Present, no remoteness distinctions",1 Locational,nan,nan,nan,nan,nan,nan,2 Unique affixal associative plural,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,nan,1 Case suffixes,nan,nan,1 Inflectional future exists,nan,nan,nan,nan,1 Interrogative-based,4 No NegSOV,nan,nan,nan,nan,nan,nan,nan,4 No SNegOV,nan,2 Symmetrical,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,nan,4 SOVNeg,"6 All nouns, always obligatory",2 No grammatical marking,1 SOV,nan,nan,nan,2 Inflectional optative absent,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Subject affixes on verb,nan,nan,nan,nan
27,ukr,Ukrainian,49.0,Ukrainian,Slavic,Indo-European,UA,nan,2 VO,nan,nan,nan,nan,nan,1 Noun-Relative clause,2 Words derived from Min Nan Chinese te,4 no antipassive,3 Immed preverbal,1 No distributive numerals,nan,nan,nan,2 Strongly suffixing,nan,4 None,nan,nan,nan,nan,1 Adjective-Noun,nan,5 No definite or indefinite article,nan,nan,4 None,nan,nan,nan,nan,nan,nan,4 VO and NRel,nan,nan,2 SNegVO,nan,nan,nan,2 Indefinite word same as 'one',nan,3 No antipassive,3 Tense and aspect,3 Three,5 None (= no suppletive imperatives reported in the reference material),nan,nan,nan,nan,4 No SVONeg,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,2 Sex-based,nan,nan,nan,1 Second singular and second plural,3 VO and AdjN,nan,nan,nan,nan,2 Prepositions,nan,nan,8 No applicative construction,nan,1 Symmetric,nan,1 Numeral-Noun,nan,nan,nan,nan,nan,nan,nan,nan,3 Semantic and formal,1 SV,nan,4 VO and Prepositions,7 No SVNegO,nan,nan,nan,nan,nan,nan,nan,1 NegV,1 Word&NoDoubleNeg,4 No possessive affixes,nan,1 Initial subordinator word,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Tense-aspect suffixes,2 Different,1 None,nan,5 No applicative construction,nan,nan,1 Case suffixes,2 Negative particle,2 SNegVO,nan,4 Neither type of system,nan,nan,2 Different,1 Interrogative-based,nan,nan,nan,nan,nan,nan,"7 First, second, three-th",nan,nan,1 Question particle,nan,nan,nan,nan,nan,7 Non-assignable,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,1 Initial,nan,nan,nan,2 SVO,nan,nan,1 Normal imperative + normal negative,nan,nan,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Obligatory pronouns in subject position,nan,nan,nan,nan
28,uku,Upper Kuskokwim,63.0,Upper Kuskokwim,Athapaskan,Na-Dene,US,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 Desiderative particle,nan,nan,nan,nan,1 Predicate negation also present,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Indirect-object construction,nan,nan,nan,nan,nan,nan,nan,2 Differentiation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Interrogative-based,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,uld,Uldeme,10.95,Uldeme,Biu-Mandara,Afro-Asiatic,CM,nan,2 VO,nan,nan,nan,nan,nan,1 Noun-Relative clause,nan,nan,"6 End, not immed postverbal",nan,nan,nan,nan,6 Strong prefixing,nan,1 VNeg,1 VOX,nan,nan,nan,2 Noun-Adjective,nan,1 Definite word distinct from demonstrative,nan,nan,4 None,nan,nan,nan,nan,nan,nan,4 VO and NRel,nan,nan,4 SVONeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NoDoubleNeg,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Second singular and second plural,4 VO and NAdj,nan,nan,nan,nan,2 Prepositions,nan,nan,nan,nan,nan,nan,2 Noun-Numeral,nan,nan,nan,2 Noun-Genitive,nan,nan,nan,nan,nan,1 SV,nan,4 VO and Prepositions,7 No SVNegO,nan,nan,nan,nan,nan,nan,nan,2 VNeg,8 No SNegVO,nan,nan,1 Initial subordinator word,2 Noun-Demonstrative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Tense-aspect prefixes,nan,nan,nan,nan,nan,nan,9 No case affixes or adpositional clitics,2 Negative particle,4 SVONeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Question particle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,2 Final,nan,nan,nan,2 SVO,nan,nan,nan,nan,nan,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Subject affixes on verb,nan,nan,nan,nan
30,uli,Ulithian,9.916666666669999,Ulithian,Oceanic,Austronesian,FM,nan,2 VO,nan,nan,2 Morphological but no compound,nan,nan,1 Noun-Relative clause,nan,nan,3 Immed preverbal,nan,nan,nan,nan,1 Little affixation,nan,4 None,1 VOX,nan,nan,nan,2 Noun-Adjective,nan,5 No definite or indefinite article,nan,nan,4 None,nan,nan,nan,nan,nan,nan,4 VO and NRel,nan,nan,2 SNegVO,nan,nan,nan,5 No definite or indefinite article,nan,nan,nan,nan,nan,1 No fixed stress,nan,nan,nan,4 No SVONeg,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 VO and NAdj,nan,nan,nan,nan,2 Prepositions,nan,nan,nan,nan,nan,nan,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,1 SV,nan,4 VO and Prepositions,7 No SVNegO,nan,nan,2 Differentiation,nan,nan,nan,1 No weight,1 NegV,1 Word&NoDoubleNeg,2 Possessive suffixes,nan,nan,2 Noun-Demonstrative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 No tense-aspect inflection,nan,nan,nan,nan,nan,nan,9 No case affixes or adpositional clitics,2 Negative particle,2 SNegVO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6 Interrogative intonation only,nan,nan,nan,nan,3 Obligatory,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6 No question particle,nan,"3 Only human nouns, obligatory",nan,2 SVO,nan,nan,nan,nan,nan,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,7 Not predictable,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,uma,Uma,-1.8333333333300001,Uma,Celebic,Austronesian,ID,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6 No gender distinctions,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6 Penultimate,nan,nan,nan,nan,nan,5 Both the A and P arguments,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 No second-person imperatives,nan,nan,nan,1 A and P do not or do not both occur on the verb,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Pronouns only,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 No weight,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 Neither type of system,nan,nan,nan,nan,nan,nan,nan,nan,2 Accusative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Absent,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Normal imperative + special negative,nan,nan,nan,nan,nan,nan,nan,nan,8 Fixed stress (no weight-sensitivity),nan,nan,nan,nan,nan,nan,nan,nan,nan,2 No zero realization,nan
32,umb,UMbundu,-12.5,UMbundu,Bantoid,Niger-Congo,AO,nan,nan,1 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 No glottalized consonants,nan,nan,1 All present,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Large (7-14),nan,nan,nan,nan,nan,nan,nan,nan,2 Simple tone system,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Average,3 Average,nan,nan,nan,nan,nan,nan,nan,1 Other,nan,nan,nan,3 In fricatives alone,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2 /l/, no obstruent laterals",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Moderately complex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 None,nan,nan
33,ung,Ungarinjin,-16.3333333333,Ungarinjin,Worrorran,Worrorran,AU,nan,1 OV,1 None,nan,2 Morphological but no compound,nan,2 Absent,1 Noun-Relative clause,nan,nan,3 Immed preverbal,nan,1 Balanced,1 Neutral,3 Other,1 Little affixation,6 No gender distinctions,4 None,5 OVX,nan,1 No glottalized consonants,nan,2 Noun-Adjective,1 All present,1 Definite word distinct from demonstrative,nan,nan,4 None,nan,1 Balanced,7 8-9 cases,1 Degree word-Adjective,4 Undetermined,nan,4 VO and NRel,2 Possible,nan,13 ONegVS,1 No M-T pronouns,nan,2 Average (5-6),"4 No indefinite, but definite article",3 Three to five classes,nan,nan,nan,nan,1 No fixed stress,nan,1 No tones,2 Contrast absent,nan,nan,5 Both the A and P arguments,1 NegV,nan,nan,nan,3 Not syncretic,nan,2 Moderately small,3 Average,nan,nan,nan,nan,nan,4 VO and NAdj,3 Other kinds of markers,2 None missing in /p t k b d g/,1 A and P do not or do not both occur on the verb,nan,1 Postpositions,1 No voicing contrast,nan,nan,1 No case marking,1 Symmetric,1 Initial velar nasal,1 Numeral-Noun,nan,nan,2 No person marking,1 Genitive-Noun,1 No N-M pronouns,1 Head marking,1 Balanced,nan,nan,1 SV,nan,4 VO and Prepositions,nan,3 No overlap,nan,nan,"2 /l/, no obstruent laterals",1 No grammatical evidentials,1 None reported,2 Long vowel,1 NegV,nan,4 No possessive affixes,nan,1 Initial subordinator word,2 Noun-Demonstrative,nan,nan,nan,nan,2 Purposive but no sequential,1 No person marking,1 No grammatical evidentials,nan,nan,nan,5 No tense-aspect inflection,nan,nan,4 Gap,nan,3 Mixed,1 No m in second person singular,9 No case affixes or adpositional clitics,2 Negative particle,nan,nan,nan,nan,4 Person-number stem,nan,nan,nan,nan,2 Moderately complex,2 Non-zero marking,2 Accusative,nan,nan,4 O[V-Neg]S,nan,nan,4 Subtractive-quantitatively asymmetrical,2 Identical,1 Identical,4 Gap,1 Absent,2 A/NonReal,nan,1 None,nan,2 Absent,1 Productive full and partial reduplication,1 Head marking,5 Inclusive/exclusive,5 Plural complete reduplication,nan,nan,nan,nan,nan,3 VSO,nan,2 Not initial interrogative phrase,nan,nan,2 Balanced/deranked,nan,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,8 Fixed stress (no weight-sensitivity),1 Neutral,5 Inconsistent or other,nan,nan,1 No m in first person singular,nan,2 Subject affixes on verb,nan,1 None,2 No zero realization,nan
34,unm,Unami,40.0,Unami,Algonquian,Algic,US,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Iambic,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 No fixed stress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7 Combined,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 Right-oriented: One of the last three,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,ura,Ura,-18.6666666667,Ura,Oceanic,Austronesian,VU,nan,2 VO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6 No gender distinctions,nan,nan,nan,nan,nan,2 Noun-Adjective,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Indefinite word same as 'one',nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 Both the A and P arguments,nan,1 No politeness distinction,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 VO and NAdj,nan,nan,2 A precedes P,nan,nan,nan,nan,nan,nan,nan,nan,2 Noun-Numeral,nan,nan,2 No person marking,2 Noun-Genitive,nan,nan,nan,nan,nan,1 SV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Accusative,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Absent,nan,nan,nan,nan,2 Absent,nan,nan,nan,7 Plural word,4 Marked by suffix,nan,nan,nan,nan,2 SVO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 Adjectives and relative clauses collapsed,nan,nan,nan,2 Subject affixes on verb,nan,nan,2 No zero realization,nan
