,wals_code,name,latitude,longitude,genus,family,countrycodes,Distance_Contrasts_in_Demonstratives,Order_of_Object_and_Verb,Presence_of_Uncommon_Consonants,Numeral_Bases,Nonperiphrastic_Causative_Constructions,SOVNeg_Order,Obligatory_Possessive_Inflection,Order_of_Relative_Clause_and_Noun,Tea,Productivity_of_the_Antipassive_Construction,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,Distributive_Numerals,'When'_Clauses,Alignment_of_Case_Marking_of_Full_Noun_Phrases,Epistemic_Possibility,Prefixing_vs._Suffixing_in_Inflectional_Morphology,Gender_Distinctions_in_Independent_Personal_Pronouns,Postverbal_Negative_Morphemes,"Order_of_Object,_Oblique,_and_Verb",SONegV_Order,Glottalized_Consonants,Conjunctions_and_Universal_Quantifiers,Order_of_Adjective_and_Noun,Absence_of_Common_Consonants,Definite_Articles,The_Perfect,Obligatory_Double_Negation,Minor_morphological_means_of_signaling_negation,Prenominal_relative_clauses,Utterance_Complement_Clauses,Number_of_Cases,Order_of_Degree_Word_and_Adjective,Rhythm_Types,Comitatives_and_Instrumentals,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,Zero_Copula_for_Predicate_Nominals,Para-Linguistic_Usages_of_Clicks,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",M-T_Pronouns,Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand',Vowel_Quality_Inventories,Indefinite_Articles,Possessive_Classification,Antipassive_Constructions,Suppletion_According_to_Tense_and_Aspect,Number_of_Genders,Suppletion_in_Imperatives_and_Hortatives,Fixed_Stress_Locations,"Languages_with_two_Dominant_Orders_of_Subject,_Object,_and_Verb",Tone,Vowel_Nasalization,SVONeg_Order,'Want'_Complement_Subjects,Verbal_Person_Marking,Preverbal_Negative_Morphemes,Politeness_Distinctions_in_Pronouns,Red_and_Yellow,Negative_Indefinite_Pronouns_and_Predicate_Negation,Syncretism_in_Verbal_Person/Number_Marking,Action_Nominal_Constructions,Consonant_Inventories,Consonant-Vowel_Ratio,Sex-based_and_Non-sex-based_Gender_Systems,Obligatory_Double_Negation_in_SOV_languages,Exponence_of_Tense-Aspect-Mood_Inflection,Obligatory_Double_Negation_in_SVO_languages,The_Morphological_Imperative,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,Situational_Possibility,Voicing_and_Gaps_in_Plosive_Systems,Order_of_Person_Markers_on_the_Verb,Number_of_Non-Derived_Basic_Colour_Categories,Order_of_Adposition_and_Noun_Phrase,Voicing_in_Plosives_and_Fricatives,Third_Person_Pronouns_and_Demonstratives,Applicative_Constructions,Case_Syncretism,Symmetric_and_Asymmetric_Standard_Negation,The_Velar_Nasal,Order_of_Numeral_and_Noun,Double_negation_in_verb-initial_languages,Number_of_Basic_Colour_Categories,Person_Marking_on_Adpositions,Order_of_Genitive_and_Noun,N-M_Pronouns,Locus_of_Marking_in_Possessive_Noun_Phrases,Reason_Clauses,Ditransitive_Constructions:_The_Verb_'Give',Systems_of_Gender_Assignment,Order_of_Subject_and_Verb,Green_and_Blue,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,SVNegO_Order,Overlap_between_Situational_and_Epistemic_Modal_Marking,Exponence_of_Selected_Inflectional_Formatives,Nominal_and_Verbal_Conjunction,Lateral_Consonants,Coding_of_Evidentiality,Number_of_Possessive_Nouns,Weight_Factors_in_Weight-Sensitive_Stress_Systems,Order_of_Negative_Morpheme_and_Verb,SNegVO_Order,Position_of_Pronominal_Possessive_Affixes,Nasal_Vowels_in_West_Africa,Order_of_Adverbial_Subordinator_and_Clause,Order_of_Demonstrative_and_Noun,The_Past_Tense,Comparative_Constructions,Verb-Initial_with_Clause-Final_Negative,Reciprocal_Constructions,Periphrastic_Causative_Constructions,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,Semantic_Distinctions_of_Evidentiality,Noun_Phrase_Conjunction,The_Associative_Plural,Optional_Double_Negation,Position_of_Tense-Aspect_Affixes,Hand_and_Arm,Verbal_Number_and_Suppletion,Relativization_on_Obliques,Other_Roles_of_Applied_Objects,Predicative_Adjectives,M_in_Second_Person_Singular,Position_of_Case_Affixes,Negative_Morphemes,The_Position_of_Negative_Morphemes_in_SVO_Languages,The_Future_Tense,Imperative-Hortative_Systems,Languages_with_different_word_order_in_negative_clauses,Plurality_in_Independent_Personal_Pronouns,Finger_and_Hand,Indefinite_Pronouns,NegSOV_Order,Fusion_of_Selected_Inflectional_Formatives,Syllable_Structure,Zero_Marking_of_A_and_P_Arguments,Alignment_of_Verbal_Person_Marking,Verb-Initial_with_Preverbal_Negative,Ordinal_Numerals,The_Position_of_Negative_Morphemes_in_Object-Initial_Languages,SNegOV_Order,Polar_Questions,Asymmetrical_Case-Marking,Nominal_and_Locational_Predication,Intensifiers_and_Reflexive_Pronouns,Relativization_on_Subjects,Numeral_Classifiers,Subtypes_of_Asymmetric_Standard_Negation,Predicative_Possession,Uvular_Consonants,The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages,Passive_Constructions,Reduplication,Locus_of_Marking_in_the_Clause,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,Coding_of_Nominal_Plurality,Adjectives_without_Nouns,Position_of_Polar_Question_Particles,The_Position_of_Negative_Morphemes_in_SOV_Languages,Occurrence_of_Nominal_Plurality,Perfective/Imperfective_Aspect,"Order_of_Subject,_Object_and_Verb",Multiple_Negative_Constructions_in_SOV_Languages,Position_of_Interrogative_Phrases_in_Content_Questions,The_Prohibitive,The_Optative,Purpose_Clauses,NegSVO_Order,Postnominal_relative_clauses,Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object,Multiple_Negative_Constructions_in_SVO_Languages,Optional_Double_Negation_in_SOV_languages,Internally-headed_relative_clauses,Weight-Sensitive_Stress,Alignment_of_Case_Marking_of_Pronouns,Locus_of_Marking:_Whole-language_Typology,"Genitives,_Adjectives_and_Relative_Clauses",Pronominal_and_Adnominal_Demonstratives,M_in_First_Person_Singular,Inflectional_Synthesis_of_the_Verb,Expression_of_Pronominal_Subjects,Optional_Double_Negation_in_SVO_languages,Front_Rounded_Vowels,Third_Person_Zero_of_Verbal_Person_Marking,Inclusive/Exclusive_Forms_in_Pama-Nyungan
510,kkz,Kokni,20.75,73.5,Indic,Indo-European,IN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,1 Green vs. blue,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
511,kla,Klao,4.75,-8.75,Kru,Niger-Congo,LR,nan,2 VO,3 Labial-velars,nan,nan,11 NoSOVNeg,nan,nan,nan,nan,"2 Preverbal, not beginning or immed",nan,nan,nan,nan,nan,nan,?,nan,8 No SONegV,?,nan,?,4 No nasals,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,?,"4 No indefinite, but definite article",nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,?,1 Low,nan,nan,nan,nan,nan,?,nan,4 Missing /g/,nan,nan,nan,2 In plosives alone,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,1 No laterals,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,?,nan,1 Simple,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,1 None,nan,nan,nan,nan,nan,2 Plural suffix,nan,nan,?,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan
512,klk,Koh (Lakka),8.0,15.5,Adamawa,Niger-Congo,CM TD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6 No gender distinctions,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 A and P do not or do not both occur on the verb,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Neutral,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 No person marking,nan
513,klm,Klamath,42.5,-121.5,Klamath-Modoc,Penutian,US,?,3 No dominant order,?,nan,nan,nan,nan,?,nan,nan,"1 Beginning, not immed preverbal",nan,nan,nan,nan,?,nan,4 None,6 No dominant order,nan,?,nan,?,1 All present,nan,nan,nan,?,nan,nan,nan,1 Degree word-Adjective,?,nan,?,nan,nan,21 Other,nan,nan,?,nan,nan,nan,nan,nan,nan,1 No fixed stress,nan,1 No tones,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,?,5 High,nan,nan,nan,nan,?,5 Other,nan,2 None missing in /p t k b d g/,nan,nan,?,?,nan,nan,nan,?,nan,1 Numeral-Noun,nan,nan,nan,?,nan,nan,nan,?,nan,3 No dominant order,nan,5 Other,nan,nan,nan,nan,?,nan,nan,4 Long vowel or coda consonant,1 NegV,nan,?,nan,?,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,?,nan,nan,nan,nan,nan,?,2 Negative particle,nan,nan,1 Maximal system,nan,nan,2 Different,nan,nan,nan,3 Complex,nan,nan,nan,nan,nan,nan,1 Question particle,nan,nan,nan,nan,1 Absent,7 Non-assignable,nan,2 Uvular stops only,nan,nan,?,nan,nan,6 Mixed morphological plural,nan,?,nan,nan,nan,7 No dominant order,nan,?,?,nan,nan,nan,?,nan,nan,nan,nan,?,nan,nan,nan,?,nan,nan,5 Optional pronouns in subject position,nan,?,nan,nan
514,klp,Kalapuya,44.5,-123.0,Kalapuyan,Kalapuyan,US,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Obligatory,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
515,klr,Koluri,37.0,48.0,Iranian,Indo-European,IR,nan,?,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,1 Degree word-Adjective,nan,nan,2 OV and NRel,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 OV and AdjN,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,nan,nan,1 OV and Postpositions,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
516,kls,Kalispel,48.0,-117.0,Interior Salish,Salishan,US,nan,?,nan,nan,?,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,5 Weakly prefixing,nan,?,nan,nan,nan,nan,nan,nan,?,nan,nan,?,nan,nan,?,nan,nan,nan,nan,?,nan,?,nan,1 Hunter-gatherers,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,2 VS,nan,nan,nan,nan,nan,nan,nan,1 No grammatical evidentials,nan,nan,?,nan,nan,nan,1 Initial subordinator word,?,nan,nan,?,nan,nan,nan,1 No grammatical evidentials,2 'And' identical to 'with',1 Associative same as additive plural,nan,4 Mixed type,2 Different,nan,nan,nan,1 Verbal encoding,nan,2 Case prefixes,2 Negative particle,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,?,?,nan,nan,nan,nan,nan,nan,1 NegVSO,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,3 VSO,nan,nan,nan,nan,nan,nan,nan,6 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
517,klw,Kiliwa,31.3333333333,-115.666666667,Yuman,Hokan,MX,nan,?,nan,nan,nan,3 Word&OptDoubleNeg,nan,1 Noun-Relative clause,nan,nan,?,nan,nan,nan,nan,?,nan,1 VNeg,nan,5 Word&OnlyWithAnotherNeg,nan,nan,?,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,2 OV and NRel,nan,nan,?,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 SV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,1 Possessive prefixes,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,2 (Neg)VNeg,?,?,nan,nan,nan,nan,nan,1 Case suffixes,2 Negative particle,nan,nan,nan,nan,nan,2 Different,nan,?,nan,nan,nan,nan,nan,nan,nan,?,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,?,17 OptDoubleNeg,nan,nan,1 SOV,nan,nan,nan,nan,nan,nan,1 Noun-Relative clause (NRel) dominant,nan,nan,13 (Neg)SOVNeg/S(Neg)OVNeg/SO(Neg)VNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
518,kma,Kamaiurá,-12.0833333333,-52.5833333333,Tupi-Guaraní,Tupian,BR,nan,?,nan,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,?,nan,2 [V-Neg],?,?,nan,nan,?,nan,5 No definite or indefinite article,nan,nan,?,nan,nan,nan,nan,nan,nan,?,nan,nan,19 OptDoubleNeg,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,2 [Neg-V],nan,nan,1 Predicate negation also present,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,?,nan,nan,nan,1 Indirect-object construction,nan,?,nan,?,nan,nan,nan,?,nan,?,nan,nan,?,nan,1 Possessive prefixes,nan,5 Mixed,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,2 Indirect only,nan,nan,?,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,nan,?,1 Negative affix,nan,nan,nan,nan,nan,nan,1 Interrogative-based,?,nan,nan,nan,nan,nan,nan,nan,4 No SNegOV,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Productive full and partial reduplication,nan,nan,?,nan,?,?,"3 Only human nouns, obligatory",nan,1 SOV,nan,?,nan,nan,nan,nan,?,nan,nan,7 SO[(Neg-)V-Neg],nan,nan,nan,nan,nan,nan,nan,nan,2 Subject affixes on verb,nan,nan,nan,nan
519,kmk,Kalmyk,44.0,83.0,Mongolic,Altaic,RU MN CN,nan,1 OV,nan,nan,2 Morphological but no compound,nan,nan,?,1 Words derived from Sinitic cha,nan,nan,nan,nan,nan,nan,2 Strongly suffixing,nan,?,nan,nan,nan,nan,1 Adjective-Noun,nan,?,nan,nan,?,1 Relative clause-Noun (RelN) dominant,nan,nan,?,nan,nan,1 OV and RelN,nan,nan,16 More than one position,nan,nan,nan,5 No definite or indefinite article,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Second singular and second plural,1 OV and AdjN,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,?,nan,1 OV and Postpositions,nan,nan,nan,nan,nan,2 Verbal affix or clitic,nan,nan,6 Type 1 / Type 2,nan,2 Possessive suffixes,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,?,1 Identical,nan,nan,nan,nan,nan,1 Case suffixes,2 Negative particle,nan,nan,1 Maximal system,nan,7 Person stem + pronominal plural affix,?,nan,nan,nan,nan,nan,nan,nan,"4 One-th, two-th, three-th",nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,6 No question particle,?,nan,nan,nan,?,2 Not initial interrogative phrase,?,2 Inflectional optative absent,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
520,kms,Kamass,52.0,92.0,Samoyedic,Uralic,RU,nan,1 OV,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,4 None,nan,nan,nan,nan,1 Adjective-Noun,nan,?,nan,nan,4 None,nan,nan,nan,nan,nan,1 Identity,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Second singular and second plural,?,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,2 Possessive suffixes,nan,nan,?,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,?,nan,nan,1 SOV,nan,nan,4 Special imperative + special negative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan
521,kmu,Khmu',21.0,102.0,Palaung-Khmuic,Austro-Asiatic,LA,nan,2 VO,?,nan,4 Both,nan,nan,nan,nan,nan,nan,1 No distributive numerals,nan,1 Neutral,?,?,1 In 3rd person + 1st and/or 2nd person,4 None,nan,nan,7 Implosives and glottalized resonants,nan,?,1 All present,nan,?,nan,?,nan,1 Balanced,?,3 No dominant order,nan,nan,nan,nan,?,21 Other,nan,nan,3 Large (7-14),nan,nan,nan,nan,?,nan,7 Ultimate,nan,?,?,?,1 Subject is left implicit,?,?,1 No politeness distinction,nan,?,?,7 Restricted,?,2 Moderately low,2 Sex-based,nan,nan,nan,5 No second-person imperatives,?,2 Verbal constructions,?,?,nan,?,1 No voicing contrast,?,nan,?,1 Symmetric,?,?,nan,nan,?,2 Noun-Genitive,nan,nan,nan,1 Indirect-object construction,2 Semantic,1 SV,nan,?,?,?,nan,?,?,1 No grammatical evidentials,nan,?,1 NegV,nan,4 No possessive affixes,nan,nan,?,4 No past tense,nan,nan,nan,1 Sequential but no purposive,?,1 No grammatical evidentials,nan,nan,nan,5 No tense-aspect inflection,nan,nan,nan,nan,nan,nan,9 No case affixes or adpositional clitics,nan,11 Other NegV,2 No inflectional future,?,nan,4 Person-number stem,nan,?,nan,nan,3 Complex,nan,1 Neutral,nan,nan,nan,nan,?,?,nan,?,nan,?,7 Non-assignable,nan,1 None,nan,?,nan,nan,3 No inclusive/exclusive,9 No plural,nan,2 Final,nan,nan,?,2 SVO,nan,nan,2 Normal imperative + special negative,2 Inflectional optative absent,?,nan,nan,nan,nan,nan,nan,8 Fixed stress (no weight-sensitivity),1 Neutral,nan,nan,nan,nan,nan,?,nan,?,?,nan
522,kmw,Kamu,-13.5833333333,130.833333333,Eastern Daly,Eastern Daly,AU,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,3 Immed preverbal,nan,nan,nan,nan,nan,nan,4 None,6 No dominant order,nan,nan,nan,?,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,?,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 Other,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 SV,nan,5 Other,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,2 Noun-Demonstrative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6 Postpositional clitics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7 No dominant order,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
523,kna,Karitiâna,-9.5,-64.0,Arikem,Tupian,BR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,?,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Ergative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Present,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 No zero realization,nan
524,knd,Kannada,14.0,76.0,Southern Dravidian,Dravidian,IN,2 Two-way contrast,?,1 None,1 Decimal,?,?,?,7 Mixed,nan,?,nan,?,3 Deranked,?,?,2 Strongly suffixing,"2 3rd person only, but also non-singular",2 [V-Neg],nan,8 No SONegV,?,"3 Formally similar, with interrogative",?,?,nan,?,nan,4 None,4 RelN or correlative,2 Balanced/deranked,6 6-7 cases,1 Degree word-Adjective,nan,?,5 Other,?,2 Affective meanings,?,?,nan,2 Average (5-6),?,?,?,?,3 Three,5 None (= no suppletive imperatives reported in the reference material),nan,nan,1 No tones,?,nan,?,?,4 None,?,nan,?,2 Syncretic,6 Mixed,4 Moderately large,?,?,nan,1 monoexponential TAM,nan,1 Second singular and second plural,?,?,?,?,nan,1 Postpositions,?,3 Related to remote demonstratives,?,4 No syncretism,?,3 No velar nasal,?,nan,nan,2 No person marking,1 Genitive-Noun,?,2 Dependent marking,?,?,?,?,nan,?,nan,?,?,2 Differentiation,"2 /l/, no obstruent laterals",?,1 None reported,nan,4 [V-Neg],nan,4 No possessive affixes,nan,5 Mixed,?,?,nan,nan,?,?,3 No inclusive/exclusive,2 Indirect only,1 'And' different from 'with',?,nan,2 Tense-aspect suffixes,2 Different,?,?,4 No other roles (= Only benefactive),2 Nonverbal encoding,?,?,1 Negative affix,nan,1 Inflectional future exists,?,nan,?,?,?,?,1 Exclusively concatenative,3 Complex,?,?,nan,?,nan,4 No SNegOV,?,2 Symmetrical,?,1 Identical,?,?,5 A/Fin and A/Cat,1 Locational,?,nan,?,1 Productive full and partial reduplication,2 Dependent marking,3 No inclusive/exclusive,?,nan,2 Final,6 SO[V-Neg],?,?,1 SOV,nan,?,?,?,3 Deranked,nan,nan,nan,nan,nan,nan,nan,?,2 Dependent-marking,nan,3 Different inflection,1 No m in first person singular,?,?,nan,?,2 No zero realization,nan
