,wals_code,name,latitude,longitude,genus,family,countrycodes,Distance_Contrasts_in_Demonstratives,Order_of_Object_and_Verb,Presence_of_Uncommon_Consonants,Numeral_Bases,Nonperiphrastic_Causative_Constructions,SOVNeg_Order,Obligatory_Possessive_Inflection,Order_of_Relative_Clause_and_Noun,Tea,Productivity_of_the_Antipassive_Construction,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,Distributive_Numerals,'When'_Clauses,Alignment_of_Case_Marking_of_Full_Noun_Phrases,Epistemic_Possibility,Prefixing_vs._Suffixing_in_Inflectional_Morphology,Gender_Distinctions_in_Independent_Personal_Pronouns,Postverbal_Negative_Morphemes,"Order_of_Object,_Oblique,_and_Verb",SONegV_Order,Glottalized_Consonants,Conjunctions_and_Universal_Quantifiers,Order_of_Adjective_and_Noun,Absence_of_Common_Consonants,Definite_Articles,The_Perfect,Obligatory_Double_Negation,Minor_morphological_means_of_signaling_negation,Prenominal_relative_clauses,Utterance_Complement_Clauses,Number_of_Cases,Order_of_Degree_Word_and_Adjective,Rhythm_Types,Comitatives_and_Instrumentals,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,Zero_Copula_for_Predicate_Nominals,Para-Linguistic_Usages_of_Clicks,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",M-T_Pronouns,Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand',Vowel_Quality_Inventories,Indefinite_Articles,Possessive_Classification,Antipassive_Constructions,Suppletion_According_to_Tense_and_Aspect,Number_of_Genders,Suppletion_in_Imperatives_and_Hortatives,Fixed_Stress_Locations,"Languages_with_two_Dominant_Orders_of_Subject,_Object,_and_Verb",Tone,Vowel_Nasalization,SVONeg_Order,'Want'_Complement_Subjects,Verbal_Person_Marking,Preverbal_Negative_Morphemes,Politeness_Distinctions_in_Pronouns,Red_and_Yellow,Negative_Indefinite_Pronouns_and_Predicate_Negation,Syncretism_in_Verbal_Person/Number_Marking,Action_Nominal_Constructions,Consonant_Inventories,Consonant-Vowel_Ratio,Sex-based_and_Non-sex-based_Gender_Systems,Obligatory_Double_Negation_in_SOV_languages,Exponence_of_Tense-Aspect-Mood_Inflection,Obligatory_Double_Negation_in_SVO_languages,The_Morphological_Imperative,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,Situational_Possibility,Voicing_and_Gaps_in_Plosive_Systems,Order_of_Person_Markers_on_the_Verb,Number_of_Non-Derived_Basic_Colour_Categories,Order_of_Adposition_and_Noun_Phrase,Voicing_in_Plosives_and_Fricatives,Third_Person_Pronouns_and_Demonstratives,Applicative_Constructions,Case_Syncretism,Symmetric_and_Asymmetric_Standard_Negation,The_Velar_Nasal,Order_of_Numeral_and_Noun,Double_negation_in_verb-initial_languages,Number_of_Basic_Colour_Categories,Person_Marking_on_Adpositions,Order_of_Genitive_and_Noun,N-M_Pronouns,Locus_of_Marking_in_Possessive_Noun_Phrases,Reason_Clauses,Ditransitive_Constructions:_The_Verb_'Give',Systems_of_Gender_Assignment,Order_of_Subject_and_Verb,Green_and_Blue,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,SVNegO_Order,Overlap_between_Situational_and_Epistemic_Modal_Marking,Exponence_of_Selected_Inflectional_Formatives,Nominal_and_Verbal_Conjunction,Lateral_Consonants,Coding_of_Evidentiality,Number_of_Possessive_Nouns,Weight_Factors_in_Weight-Sensitive_Stress_Systems,Order_of_Negative_Morpheme_and_Verb,SNegVO_Order,Position_of_Pronominal_Possessive_Affixes,Nasal_Vowels_in_West_Africa,Order_of_Adverbial_Subordinator_and_Clause,Order_of_Demonstrative_and_Noun,The_Past_Tense,Comparative_Constructions,Verb-Initial_with_Clause-Final_Negative,Reciprocal_Constructions,Periphrastic_Causative_Constructions,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,Semantic_Distinctions_of_Evidentiality,Noun_Phrase_Conjunction,The_Associative_Plural,Optional_Double_Negation,Position_of_Tense-Aspect_Affixes,Hand_and_Arm,Verbal_Number_and_Suppletion,Relativization_on_Obliques,Other_Roles_of_Applied_Objects,Predicative_Adjectives,M_in_Second_Person_Singular,Position_of_Case_Affixes,Negative_Morphemes,The_Position_of_Negative_Morphemes_in_SVO_Languages,The_Future_Tense,Imperative-Hortative_Systems,Languages_with_different_word_order_in_negative_clauses,Plurality_in_Independent_Personal_Pronouns,Finger_and_Hand,Indefinite_Pronouns,NegSOV_Order,Fusion_of_Selected_Inflectional_Formatives,Syllable_Structure,Zero_Marking_of_A_and_P_Arguments,Alignment_of_Verbal_Person_Marking,Verb-Initial_with_Preverbal_Negative,Ordinal_Numerals,The_Position_of_Negative_Morphemes_in_Object-Initial_Languages,SNegOV_Order,Polar_Questions,Asymmetrical_Case-Marking,Nominal_and_Locational_Predication,Intensifiers_and_Reflexive_Pronouns,Relativization_on_Subjects,Numeral_Classifiers,Subtypes_of_Asymmetric_Standard_Negation,Predicative_Possession,Uvular_Consonants,The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages,Passive_Constructions,Reduplication,Locus_of_Marking_in_the_Clause,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,Coding_of_Nominal_Plurality,Adjectives_without_Nouns,Position_of_Polar_Question_Particles,The_Position_of_Negative_Morphemes_in_SOV_Languages,Occurrence_of_Nominal_Plurality,Perfective/Imperfective_Aspect,"Order_of_Subject,_Object_and_Verb",Multiple_Negative_Constructions_in_SOV_Languages,Position_of_Interrogative_Phrases_in_Content_Questions,The_Prohibitive,The_Optative,Purpose_Clauses,NegSVO_Order,Postnominal_relative_clauses,Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object,Multiple_Negative_Constructions_in_SVO_Languages,Optional_Double_Negation_in_SOV_languages,Internally-headed_relative_clauses,Weight-Sensitive_Stress,Alignment_of_Case_Marking_of_Pronouns,Locus_of_Marking:_Whole-language_Typology,"Genitives,_Adjectives_and_Relative_Clauses",Pronominal_and_Adnominal_Demonstratives,M_in_First_Person_Singular,Inflectional_Synthesis_of_the_Verb,Expression_of_Pronominal_Subjects,Optional_Double_Negation_in_SVO_languages,Front_Rounded_Vowels,Third_Person_Zero_of_Verbal_Person_Marking,Inclusive/Exclusive_Forms_in_Pama-Nyungan
699,mku,Maranungku,-13.6666666667,130.0,Wagaydy,Western Daly,AU,,1 OV,1 None,,,5 Word&OnlyWithAnotherNeg,,,3 Others,,"1 Beginning, not immed preverbal",,,1 Neutral,3 Other,1 Little affixation,3 3rd person singular only,1 VNeg,6 No dominant order,8 No SONegV,1 No glottalized consonants,,2 Noun-Adjective,3 No fricatives,,,,4 None,,,9 Exclusively borderline case-marking,2 Adjective-Degree word,1 Trochaic,,,2 Possible,,19 OptDoubleNeg,,1 Hunter-gatherers,2 Average (5-6),,,,4 None,,5 None (= no suppletive imperatives reported in the reference material),2 Initial,,1 No tones,2 Contrast absent,,4 Desiderative verbal affix,5 Both the A and P arguments,1 NegV,,,,3 Not syncretic,,1 Small,2 Moderately low,,,,,5 No second-person imperatives,2 OV and NAdj,2 Verbal constructions,1 Other,2 A precedes P,,1 Postpositions,1 No voicing contrast,,,1 No case marking,1 Symmetric,,2 Noun-Numeral,,,2 No person marking,1 Genitive-Noun,,,1 Balanced,2 Double-object construction,,1 SV,,1 OV and Postpositions,,3 No overlap,,,"2 /l/, no obstruent laterals",1 No grammatical evidentials,,1 No weight,15 OptDoubleNeg,,2 Possessive suffixes,,,2 Noun-Demonstrative,,,,2 Distinct from reflexive,,5 Inclusive/exclusive,1 No grammatical evidentials,,,1 NegV(Neg),5 No tense-aspect inflection,2 Different,1 None,,,2 Nonverbal encoding,,9 No case affixes or adpositional clitics,2 Negative particle,,,4 Neither type of system,,5 Person-number stem + pronominal plural affix,1 Identical,,2 OptDoubleNeg,,3 Complex,,2 Accusative,,,,4 No SNegOV,6 Interrogative intonation only,3 Additive-quantitatively asymmetrical,1 Different,,2 Non-reduction,,7 Non-assignable,,1 None,,2 Absent,2 Full reduplication only,,5 Inclusive/exclusive,9 No plural,,6 No question particle,17 OptDoubleNeg,1 No nominal plural,,1 SOV,,1 Initial interrogative phrase,2 Normal imperative + special negative,2 Inflectional optative absent,1 Balanced,,,,,1 NegSOV(Neg),,8 Fixed stress (no weight-sensitivity),,,,,,,2 Subject affixes on verb,,1 None,4 Zero in all 3sg forms,
700,mkz,Makaa,3.41666666667,12.25,Bantoid,Niger-Congo,CM,,2 VO,,,,,,,,,,,,,,,,2 [V-Neg],,,,,2 Noun-Adjective,,,,4 [Neg-V-Neg],4 None,,,,,,,,,,20 MorphNeg,,,,,,,,,,,,,,4 No SVONeg,,,2 [Neg-V],,,,,,,,,,,9 S[Neg-V-Neg]O,,4 VO and NAdj,,,,,,,,,,,,,,,,,,,,,,1 SV,,,6 Suffix&OnlyWithAnotherNeg,,,,,,,,14 ObligDoubleNeg,6 Prefix&OnlyWithAnotherNeg,,,,2 Noun-Demonstrative,,,,,,,,,,,,,,,,,,,6 Double negation,14 ObligNeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 SVO,,,,,,4 No NegSVO,,,,,,,,,,,,,,,,,
701,mla,Mambila,6.75,11.5,Bantoid,Niger-Congo,CM NG,,2 VO,1 None,,,,,,,,,,,,,,,,,,1 No glottalized consonants,,2 Noun-Adjective,1 All present,,,,,,,,,,,,,2 Affective meanings,,,,3 Large (7-14),,,,,,,,,3 Complex tone system,,,,,,,,,,,3 Average,2 Moderately low,,,,,,4 VO and NAdj,,2 None missing in /p t k b d g/,,,,2 In plosives alone,,,,,,,,,,2 Noun-Genitive,,,,,,1 SV,,,,,,,"2 /l/, no obstruent laterals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Moderately complex,,,,,,,,,,,,,,,1 None,,,,,,,,,,,,2 SVO,,,,,,,,,,,,,,,,,,,,,1 None,,
702,mlc,Malacca Creole,2.2,102.25,Creoles and Pidgins,other,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Trochaic,,,,,,,,,,,,,,,1 No fixed stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Coda consonant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 One-th, two-th, three-th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Right-edge: Ultimate or penultimate,,,,,,,,,,,
703,mlg,Malgwa,11.5,13.75,Biu-Mandara,Afro-Asiatic,NG,,2 VO,,,,,,1 Noun-Relative clause,,,,,,,,2 Strongly suffixing,,2 [V-Neg],,,,,2 Noun-Adjective,,,,,4 None,,,,,,,4 VO and NRel,,,20 MorphNeg,,,,,,,,,,,,,,4 No SVONeg,,,4 None,,,3 Mixed behaviour,,,,,,,,,,4 VO and NAdj,,,,,2 Prepositions,,,,,,,2 Noun-Numeral,,,,2 Noun-Genitive,,,,,,1 SV,,4 VO and Prepositions,2 Suffix&NoDoubleNeg,,,,,,,,4 [V-Neg],8 No SNegVO,2 Possessive suffixes,,1 Initial subordinator word,2 Noun-Demonstrative,,,,,,,,,,,,,,,,,,9 No case affixes or adpositional clitics,1 Negative affix,6 S[V-Neg]O,,,,,,4 Mixed,,,,,,,,,,6 Interrogative intonation only,,,,,,,,,,,,,,2 Plural suffix,,6 No question particle,,,,2 SVO,,2 Not initial interrogative phrase,,,,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,,,,,,,,,,,,6 Mixed,,,,
704,mlk,Malakmalak,-13.4166666667,130.416666667,Northern Daly,Northern Daly,AU,,1 OV,1 None,,,,2 Absent,,,,,,,,,,3 3rd person singular only,4 None,,,1 No glottalized consonants,,2 Noun-Adjective,3 No fricatives,,,,4 None,,,6 6-7 cases,1 Degree word-Adjective,1 Trochaic,,,2 Possible,,21 Other,1 No M-T pronouns,,2 Average (5-6),,2 Two classes,,,,,1 No fixed stress,,1 No tones,,,,5 Both the A and P arguments,1 NegV,,,,,,1 Small,3 Average,,,,,,2 OV and NAdj,,1 Other,2 A precedes P,,,1 No voicing contrast,,,,,,2 Noun-Numeral,,,1 No adpositions,3 No dominant order,1 No N-M pronouns,2 Dependent marking,,,,1 SV,,,,,,,"2 /l/, no obstruent laterals",,1 None reported,5 Prominence,1 NegV,,,,,2 Noun-Demonstrative,,,,,,,,,,,5 No tense-aspect inflection,,,,,3 Mixed,1 No m in second person singular,1 Case suffixes,2 Negative particle,,,,,,,1 Interrogative-based,,,3 Complex,2 Non-zero marking,2 Accusative,,,,,,3 Additive-quantitatively asymmetrical,1 Different,,,1 Absent,,,1 None,,2 Absent,1 Productive full and partial reduplication,5 Other,,,,,18 SV&OV&NegV,,,,,3 Mixed,,,,,,,,,,1 Left-edge: First or second,,5 Inconsistent or other,,,1 No m in first person singular,,,,4 Mid only,2 No zero realization,
705,mlm,Mlabri (Minor),18.5,101.0,Palaung-Khmuic,Austro-Asiatic,TH,,2 VO,,,,,,,,,,1 No distributive numerals,,,,,6 No gender distinctions,,,,,,2 Noun-Adjective,,,,,,,,,,,,,,3 Other or none,,,,,,,,,,,,,,,,,1 No person marking,,,,,,,,,,,,,,4 VO and NAdj,,,1 A and P do not or do not both occur on the verb,,2 Prepositions,,,,,,,,,,2 No person marking,1 Genitive-Noun,,,,2 Double-object construction,,1 SV,,4 VO and Prepositions,,,,,,,,,,,,,,2 Noun-Demonstrative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Neutral,,,,,,,,,,3 Obligatory,,,,,2 Absent,,,,,,,,,,2 SVO,,,,,,,,,,,,,,,,,,,5 Optional pronouns in subject position,,,1 No person marking,
706,mlt,Maltese,35.9166666667,14.4166666667,Semitic,Afro-Asiatic,MT,2 Two-way contrast,,,,,,,,2 Words derived from Min Nan Chinese te,,,,,,1 Verbal constructions,,,,,,,,,,,4 No perfect,,,,,,,4 Undetermined,2 Differentiation,,2 Possible,1 Logical meanings,,,,,,,,4 None,2 Two,2 Imperative,1 No fixed stress,,,,,,,,,,3 Mixed behaviour,,4 Double-Possessive,,,2 Sex-based,,,,1 Second singular and second plural,,2 Verbal constructions,,,,,,5 Related by gender markers,,,,3 No velar nasal,,,,,,,,,1 Indirect-object construction,3 Semantic and formal,,,,,1 Overlap for both possibility and necessity,,,,,,7 Combined,,,,,,,"1 Present, no remoteness distinctions",1 Locational,,,,,,1 'And' different from 'with',3 Unique periphrastic associative plural,,,,1 None,,,2 Nonverbal encoding,,,,,2 No inflectional future,4 Neither type of system,,,,2 Generic-noun-based,,,,,,,"6 First, two-th, three-th",,,,,2 Identical,1 Identical,,,,1 Locational,,,,,,,,,,,"6 All nouns, always obligatory",1 Grammatical marking,,,,4 Special imperative + special negative,,,,,,,,,3 Right-edge: Ultimate or penultimate,,,,1 Identical,,,,,,,
707,mly,Malay,3.0,102.0,Malayo-Sumbawan,Austronesian,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 No fixed stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Combined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 First, two-th, three-th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Right-edge: Ultimate or penultimate,,,,,,,,,,,
708,mme,Mari (Meadow),57.0,48.0,Mari,Uralic,RU,,1 OV,5 'Th' sounds,,,,,,1 Words derived from Sinitic cha,,,,,,,2 Strongly suffixing,,4 None,,,1 No glottalized consonants,,1 Adjective-Noun,1 All present,,,,4 None,,,,,5 No rhythmic stress,,,2 Possible,,,,,3 Large (7-14),,,,,,,1 No fixed stress,,,,,,,1 NegV,,,1 Predicate negation also present,,2 Possessive-Accusative,3 Average,3 Average,,,,,1 Second singular and second plural,1 OV and AdjN,,1 Other,,,1 Postpositions,3 In fricatives alone,,,,,,,,,,1 Genitive-Noun,,,,,,,,1 OV and Postpositions,,,,,"2 /l/, no obstruent laterals",,,2 Long vowel,1 NegV,,2 Possessive suffixes,,,,,,,,,,,,2 Unique affixal associative plural,,2 Tense-aspect suffixes,,,,,2 Nonverbal encoding,,1 Case suffixes,3 Negative auxiliary verb,,,4 Neither type of system,,,,1 Interrogative-based,,,,,,,,,,,,2 Identical,,,,,,1 None,,,3 No productive reduplication,,,2 Plural suffix,,,,,,,,,4 Special imperative + special negative,2 Inflectional optative absent,,,,,,,,5 Unbounded: Stress can be anywhere,,,,,,,2 Subject affixes on verb,,2 High and mid,,
709,mmi,Mambai,9.66666666667,14.0,Adamawa,Niger-Congo,TD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Prepositions,,,,,,,2 Noun-Numeral,,,,,,,,,,,,,,,,,,,,,,,2 Possessive suffixes,,,,,,,,,,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,,,,,,,,,,,,,,1 Question particle,,,,,,,,,,,,,,2 Plural suffix,,2 Final,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,mmn,Mamanwa,9.41666666667,125.5,Greater Central Philippine,Austronesian,PH,,2 VO,,,,,,1 Noun-Relative clause,,,3 Immed preverbal,,,,,1 Little affixation,,4 None,1 VOX,,,,3 No dominant order,,,,,4 None,,,,1 Degree word-Adjective,,,4 VO and NRel,,,9 NegVSO,,,,,,,,,,,,,,,,,1 NegV,,,,,,,,,,,,,5 Other,,,,,2 Prepositions,,,,,,,1 Numeral-Noun,,,,2 Noun-Genitive,,,,,,2 VS,,4 VO and Prepositions,,,,,,,,,1 NegV,,,,1 Initial subordinator word,1 Demonstrative-Noun,,,4 No clause-final neg,,,,,,,,4 Mixed type,,,,,,,9 No case affixes or adpositional clitics,2 Negative particle,,,,,,,,,,,,,"1 Separate word, no double negation	Word&NoDoubleNeg",,,,1 Question particle,,,,,,,,,1 NegVSO,,,,,7 Plural word,,,,,,3 VSO,,1 Initial interrogative phrase,,,,,1 Noun-Relative clause (NRel) dominant,6 None,,,,,,,,,,,,,,,
711,mmo,Mordvin (Moksha),54.0,44.0,Mordvin,Uralic,RU,,,,,,,,,,,,7 Marked by mixed or other strategies,,,,,,,,,,,,,,,,,,,,,5 No rhythmic stress,,,,,,,,,,,,,,,1 No fixed stress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Prominence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Interrogative-based,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Unbounded: Stress can be anywhere,,,,,,,,,,,
712,mmp,Mampruli,10.3333333333,-0.666666666667,Gur,Niger-Congo,GH TG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Red vs. yellow,,,,,,,,,,,,,,,6 5.5,,,,,,,,,,3 6-6.5,,,,,,,,,3 Black/green/blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,mna,Muna,-5.0,122.5,Celebic,Austronesian,ID,,2 VO,,,2 Morphological but no compound,,,1 Noun-Relative clause,,,3 Immed preverbal,,1 Balanced,,3 Other,4 Equal prefixing and suffixing,6 No gender distinctions,4 None,,,,,2 Noun-Adjective,,,,,4 None,,1 Balanced,,2 Adjective-Degree word,1 Trochaic,,4 VO and NRel,,,2 SNegVO,,,,,,,,,,6 Penultimate,,,,4 No SVONeg,,5 Both the A and P arguments,1 NegV,,,,,,,,,,,,1 Second singular and second plural,4 VO and NAdj,2 Verbal constructions,,2 A precedes P,,2 Prepositions,,,,,,,1 Numeral-Noun,,,2 No person marking,2 Noun-Genitive,,,1 Balanced,,,2 VS,,4 VO and Prepositions,7 No SVNegO,3 No overlap,,,,,,1 No weight,1 NegV,1 Word&NoDoubleNeg,2 Possessive suffixes,,5 Mixed,2 Noun-Demonstrative,,3 Conjoined,,,,,,,3 Unique periphrastic associative plural,,1 Tense-aspect prefixes,,,4 Gap,,,,9 No case affixes or adpositional clitics,2 Negative particle,2 SNegVO,,4 Neither type of system,,4 Person-number stem,,,,,,,2 Accusative,,,,,6 Interrogative intonation only,,,,4 Gap,,,,,,2 Absent,,,,2 Plural suffix,,6 No question particle,,,,2 SVO,,2 Not initial interrogative phrase,2 Normal imperative + special negative,,1 Balanced,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,,,,,8 Fixed stress (no weight-sensitivity),,,,,,,2 Subject affixes on verb,,,2 No zero realization,
714,mnc,Manchu,49.5,127.5,Tungusic,Altaic,CN,,1 OV,1 None,,,2 Suffix&NoDoubleNeg,,,,,,4 Marked by suffix,,,,2 Strongly suffixing,,2 [V-Neg],,8 No SONegV,1 No glottalized consonants,,1 Adjective-Noun,1 All present,,,,4 None,,,,1 Degree word-Adjective,,2 Differentiation,,1 Impossible,,20 MorphNeg,,,2 Average (5-6),,,,,,,,,,,,,,4 None,,,,,,2 Moderately small,3 Average,,,,,,1 OV and AdjN,,2 None missing in /p t k b d g/,,,1 Postpositions,2 In plosives alone,,,,,,,,,,,,,,,,1 SV,,1 OV and Postpositions,,,,,"2 /l/, no obstruent laterals",,,,4 [V-Neg],,,,2 Final subordinator word,,,1 Locational,,,,,,1 'And' different from 'with',1 Associative same as additive plural,,2 Tense-aspect suffixes,1 Identical,,,,2 Nonverbal encoding,,1 Case suffixes,1 Negative affix,,,,,,2 Different,,4 No NegSOV,,,,,,"5 First/one-th, two-th, three-th",,4 No SNegOV,2 Interrogative verb morphology,,1 Different,,,,,1 Locational,1 None,,,,,,2 Plural suffix,,6 No question particle,6 SO[V-Neg],,,1 SOV,,,,,,,,,,,,,,,,,,,,,4 Mid only,,
715,mnd,Mandarin,34.0,110.0,Chinese,Sino-Tibetan,CN,2 Two-way contrast,2 VO,1 None,1 Decimal,3 Compound but no morphological,,2 Absent,2 Relative clause-Noun,1 Words derived from Sinitic cha,4 no antipassive,3 Immed preverbal,1 No distributive numerals,1 Balanced,1 Neutral,1 Verbal constructions,2 Strongly suffixing,3 3rd person singular only,4 None,2 XVO,,1 No glottalized consonants,"3 Formally similar, with interrogative",1 Adjective-Noun,1 All present,,4 No perfect,,4 None,1 Relative clause-Noun (RelN) dominant,1 Balanced,1 No morphological case-marking,1 Degree word-Adjective,,2 Differentiation,3 VO and RelN,1 Impossible,,2 SNegVO,1 No M-T pronouns,,2 Average (5-6),,1 No possessive classification,3 No antipassive,4 None,1 None,5 None (= no suppletive imperatives reported in the reference material),1 No fixed stress,,3 Complex tone system,2 Contrast absent,4 No SVONeg,1 Subject is left implicit,1 No person marking,1 NegV,2 Binary politeness distinction,1 Red vs. yellow,1 Predicate negation also present,1 No subject person/number marking,8 No action nominals,3 Average,3 Average,1 No gender,,1 monoexponential TAM,,5 No second-person imperatives,3 VO and AdjN,2 Verbal constructions,1 Other,1 A and P do not or do not both occur on the verb,7 6,4 No dominant order,3 In fricatives alone,6 Related for non-human reference,8 No applicative construction,1 No case marking,3 Both,2 No initial velar nasal,1 Numeral-Noun,,5 8-8.5,2 No person marking,1 Genitive-Noun,1 No N-M pronouns,2 Dependent marking,1 Balanced,4 Mixed,1 No gender,1 SV,1 Green vs. blue,5 Other,7 No SVNegO,1 Overlap for both possibility and necessity,1 Monoexponential case,2 Differentiation,"2 /l/, no obstruent laterals",1 No grammatical evidentials,1 None reported,6 Lexical stress,1 NegV,1 Word&NoDoubleNeg,4 No possessive affixes,,,1 Demonstrative-Noun,4 No past tense,2 Exceed,,2 Distinct from reflexive,,1 No person marking,1 No grammatical evidentials,2 'And' identical to 'with',3 Unique periphrastic associative plural,,2 Tense-aspect suffixes,2 Different,1 None,4 Gap,5 No applicative construction,1 Verbal encoding,1 No m in second person singular,9 No case affixes or adpositional clitics,2 Negative particle,2 SNegVO,2 No inflectional future,4 Neither type of system,,8 Person stem + nominal plural affix,2 Different,4 Mixed,,7 Isolating/concatenative,2 Moderately complex,2 Non-zero marking,1 Neutral,,"4 One-th, two-th, three-th",,,1 Question particle,1 No case-marking,1 Different,1 Identical,4 Gap,3 Obligatory,1 A/Fin,3 Topic,1 None,,1 Present,1 Productive full and partial reduplication,2 Dependent marking,5 Inclusive/exclusive,2 Plural suffix,6 Marked by following word,2 Final,,"2 Only human nouns, optional",1 Grammatical marking,2 SVO,,2 Not initial interrogative phrase,2 Normal imperative + special negative,2 Inflectional optative absent,1 Balanced,4 No NegSVO,,,,,,7 Not predictable,1 Neutral,2 Dependent-marking,1 Weakly differentiated,1 Identical,1 No m in first person singular,1 0-1 category per word,5 Optional pronouns in subject position,,3 High only,1 No person marking,
716,mne,Maidu (Northeast),40.0,-120.666666667,Maiduan,Penutian,US,,1 OV,1 None,,,2 Suffix&NoDoubleNeg,1 Exists,2 Relative clause-Noun,,,,2 Marked by reduplication,,,,2 Strongly suffixing,6 No gender distinctions,2 [V-Neg],,8 No SONegV,5 Ejectives and implosives,,1 Adjective-Noun,1 All present,,3 Other perfect,,4 None,1 Relative clause-Noun (RelN) dominant,,,,1 Trochaic,2 Differentiation,1 OV and RelN,,,20 MorphNeg,1 No M-T pronouns,,2 Average (5-6),,2 Two classes,,,,,1 No fixed stress,,1 No tones,,,,2 Only the A argument,4 None,,,,,,2 Moderately small,3 Average,,,,,,1 OV and AdjN,,1 Other,1 A and P do not or do not both occur on the verb,,,1 No voicing contrast,,,,1 Symmetric,,,,,1 No adpositions,1 Genitive-Noun,"2 N-M pronouns, paradigmatic",,,,,1 SV,,,,,,,"2 /l/, no obstruent laterals",2 Verbal affix or clitic,1 None reported,3 Coda consonant,4 [V-Neg],,1 Possessive prefixes,,,1 Demonstrative-Noun,"2 Present, 2-3 remoteness distinctions",,,2 Distinct from reflexive,,,2 Indirect only,,,,2 Tense-aspect suffixes,2 Different,,,,,2 m in second person singular,1 Case suffixes,1 Negative affix,,1 Inflectional future exists,,,,2 Different,,4 No NegSOV,,2 Moderately complex,,2 Accusative,,,,4 No SNegOV,2 Interrogative verb morphology,,,,,1 Absent,7 Non-assignable,,1 None,,2 Absent,3 No productive reduplication,,,2 Plural suffix,,6 No question particle,6 SO[V-Neg],,2 No grammatical marking,1 SOV,,1 Initial interrogative phrase,,,,,,,,,,1 Left-edge: First or second,,,,,1 No m in first person singular,,2 Subject affixes on verb,,1 None,2 No zero realization,
717,mng,Manggarai,-8.5,120.333333333,Central Malayo-Polynesian,Austronesian,ID,,2 VO,,,,,,1 Noun-Relative clause,,,,,,,,1 Little affixation,,,1 VOX,,,,2 Noun-Adjective,,,,,,,,,3 No dominant order,,,4 VO and NRel,2 Possible,,,,,,,,,,,,1 No fixed stress,,,,,,,,,,,,,,,,,,,,4 VO and NAdj,,,,,2 Prepositions,,,,,,,1 Numeral-Noun,,,,2 Noun-Genitive,,,,,,1 SV,,4 VO and Prepositions,,,,,,,,5 Prominence,,,2 Possessive suffixes,,1 Initial subordinator word,2 Noun-Demonstrative,,,,,,,,,,,5 No tense-aspect inflection,,,,,1 Verbal encoding,,9 No case affixes or adpositional clitics,,,,,,,,,,,,,,,,,,4 Interrogative word order,,1 Different,,,,,,,,,,,,9 No plural,,6 No question particle,,,,2 SVO,,2 Not initial interrogative phrase,,,,,1 Noun-Relative clause (NRel) dominant,,,,,3 Right-edge: Ultimate or penultimate,,,,,,,,,,,
